time,GB_Pos,GB_Neg,GB_Neu,GB_Total,US_Pos,US_Neg,US_Neu,US_Total,JP_Pos,JP_Neg,JP_Neu,JP_Total
2019-01-07 19:00:01.881000,2,0,3,5,3,1,1,5,0,0,0,0
2019-01-07 19:00:07.184000,3,0,1,4,1,1,2,4,0,0,1,1
2019-01-07 19:00:12.237000,3,0,2,5,1,2,5,8,0,0,1,1
2019-01-07 19:00:17.863000,2,1,1,4,7,0,6,13,0,0,0,0
2019-01-07 19:00:23.220000,2,1,4,7,3,1,6,10,0,0,0,0
2019-01-07 19:00:28.516000,1,0,1,2,2,1,3,6,0,0,1,1
2019-01-07 19:00:33.992000,2,1,3,6,3,1,4,8,1,0,0,1
2019-01-07 19:00:39.443000,1,1,3,5,3,0,4,7,0,0,0,0
2019-01-07 19:00:44.496000,0,0,1,1,5,0,8,13,0,0,0,0
2019-01-07 19:00:49.811000,3,0,2,5,2,2,3,7,0,0,0,0
2019-01-07 19:00:55.244000,1,1,3,5,3,0,1,4,0,0,0,0
2019-01-07 19:01:00.372000,0,1,2,3,1,2,3,6,0,0,2,2
2019-01-07 19:01:05.409000,1,1,0,2,2,2,4,8,0,0,0,0
2019-01-07 19:01:10.497000,2,0,2,4,3,2,3,8,0,0,0,0
2019-01-07 19:01:15.732000,3,1,2,6,1,0,3,4,0,0,0,0
2019-01-07 19:01:20.949000,3,1,1,5,0,1,7,8,0,0,1,1
2019-01-07 19:01:26.576000,1,1,4,6,1,0,14,15,0,0,2,2
2019-01-07 19:01:32.146000,0,1,3,4,2,2,4,8,0,0,0,0
2019-01-07 19:01:37.937000,1,1,6,8,2,0,3,5,0,0,0,0
2019-01-07 19:01:43.752000,1,1,1,3,1,1,5,7,0,0,0,0
2019-01-07 19:01:48.773000,3,0,2,5,2,1,3,6,0,0,0,0
2019-01-07 19:01:54.113000,1,2,4,7,6,0,2,8,0,0,0,0
2019-01-07 19:01:59.313000,3,0,0,3,2,2,8,12,0,0,0,0
2019-01-07 19:02:04.387000,1,0,0,1,2,1,2,5,0,0,2,2
2019-01-07 19:02:09.681000,1,1,3,5,2,0,6,8,0,0,0,0
2019-01-07 19:02:15.195000,3,0,3,6,3,1,4,8,0,0,2,2
2019-01-07 19:02:20.200000,1,2,1,4,2,4,3,9,0,0,0,0
2019-01-07 19:02:25.653000,0,0,1,1,0,1,3,4,0,0,1,1
2019-01-07 19:02:32.271000,3,2,3,8,1,0,13,14,0,0,2,2
2019-01-07 19:02:37.293000,4,0,1,5,7,0,2,9,0,0,0,0
2019-01-07 19:02:42.781000,2,0,0,2,1,3,7,11,1,0,0,1
2019-01-07 19:02:48.119000,1,0,1,2,8,2,2,12,0,0,2,2
2019-01-07 19:02:54.225000,1,0,1,2,1,0,2,3,0,0,0,0
2019-01-07 19:03:00.414000,2,0,3,5,2,0,4,6,0,0,2,2
2019-01-07 19:03:05.619000,2,0,1,3,4,1,2,7,0,0,2,2
2019-01-07 19:03:12.549000,0,1,3,4,3,1,5,9,0,0,0,0
2019-01-07 19:03:17.901000,2,0,2,4,4,1,2,7,0,0,0,0
2019-01-07 19:03:23.398000,2,1,4,7,1,0,2,3,0,0,2,2
2019-01-07 19:03:28.866000,2,0,1,3,3,1,4,8,0,0,1,1
2019-01-07 19:03:34.328000,3,0,3,6,2,0,1,3,0,0,1,1
2019-01-07 19:03:41.257000,0,3,2,5,5,1,1,7,0,0,0,0
2019-01-07 19:03:46.630000,3,1,4,8,4,0,3,7,0,0,1,1
2019-01-07 19:03:51.950000,0,0,2,2,1,2,2,5,0,0,0,0
2019-01-07 19:03:56.993000,1,1,3,5,1,2,6,9,0,0,1,1
2019-01-07 19:04:02.567000,2,1,3,6,0,1,4,5,0,0,0,0
2019-01-07 19:04:07.581000,3,0,3,6,7,0,3,10,0,0,0,0
2019-01-07 19:04:13.329000,2,0,1,3,5,1,5,11,0,0,0,0
2019-01-07 19:04:18.534000,1,0,3,4,1,2,3,6,0,0,0,0
2019-01-07 19:04:23.629000,2,1,2,5,1,0,4,5,0,0,0,0
2019-01-07 19:04:28.647000,0,0,1,1,4,0,11,15,0,0,2,2
2019-01-07 19:04:33.873000,1,0,4,5,4,2,1,7,0,0,0,0
2019-01-07 19:04:39.475000,1,0,5,6,1,1,7,9,0,0,0,0
2019-01-07 19:04:46.621000,2,0,2,4,3,3,5,11,0,0,0,0
2019-01-07 19:04:51.716000,2,0,3,5,1,1,5,7,0,0,0,0
2019-01-07 19:04:57.728000,0,1,4,5,0,2,0,2,0,0,0,0
2019-01-07 19:05:02.839000,0,1,1,2,0,0,4,4,0,0,0,0
2019-01-07 19:05:08.436000,0,0,1,1,2,0,7,9,0,0,1,1
2019-01-07 19:05:13.618000,6,1,4,11,6,1,5,12,0,0,2,2
2019-01-07 19:05:19.403000,1,0,2,3,1,3,3,7,0,0,0,0
2019-01-07 19:05:24.541000,2,0,2,4,2,1,1,4,0,0,0,0
2019-01-07 19:05:29.629000,1,1,1,3,2,1,0,3,0,0,0,0
2019-01-07 19:05:34.828000,2,2,3,7,4,1,2,7,0,0,0,0
2019-01-07 19:05:40.219000,3,0,3,6,0,3,0,3,0,0,1,1
2019-01-07 19:05:45.499000,0,0,7,7,1,2,4,7,0,0,1,1
2019-01-07 19:05:50.709000,0,1,2,3,2,1,2,5,0,0,0,0
2019-01-07 19:05:55.849000,1,1,2,4,0,1,3,4,1,0,0,1
2019-01-07 19:06:01.158000,0,1,2,3,2,0,1,3,0,0,0,0
2019-01-07 19:06:06.561000,0,1,4,5,3,2,5,10,0,0,2,2
2019-01-07 19:06:11.611000,1,0,2,3,3,1,4,8,0,0,2,2
2019-01-07 19:06:16.734000,3,1,2,6,2,0,3,5,0,0,1,1
2019-01-07 19:06:23.073000,2,0,1,3,2,0,3,5,0,0,1,1
2019-01-07 19:06:28.369000,2,1,2,5,2,0,3,5,0,0,1,1
2019-01-07 19:06:33.554000,3,2,2,7,4,1,0,5,0,0,0,0
2019-01-07 19:06:38.845000,3,0,2,5,2,2,3,7,0,0,0,0
2019-01-07 19:06:44.425000,3,0,4,7,1,0,2,3,0,0,1,1
2019-01-07 19:06:49.913000,0,0,5,5,1,0,3,4,0,0,0,0
2019-01-07 19:06:55.130000,1,1,4,6,2,0,3,5,0,0,1,1
2019-01-07 19:07:00.134000,3,2,0,5,4,0,2,6,0,0,1,1
2019-01-07 19:07:05.387000,2,1,1,4,1,1,6,8,0,0,1,1
2019-01-07 19:07:10.502000,1,1,4,6,3,2,3,8,0,0,0,0
2019-01-07 19:07:15.757000,3,0,1,4,1,0,2,3,0,1,0,1
2019-01-07 19:07:20.795000,2,1,3,6,2,2,8,12,0,0,1,1
2019-01-07 19:07:27.089000,1,1,3,5,3,1,4,8,0,0,0,0
2019-01-07 19:07:32.833000,3,1,4,8,4,0,1,5,0,0,0,0
2019-01-07 19:07:38.096000,0,0,3,3,5,0,5,10,0,0,1,1
2019-01-07 19:07:43.571000,2,3,2,7,1,0,5,6,0,0,1,1
2019-01-07 19:07:48.914000,2,2,2,6,3,4,2,9,0,0,1,1
2019-01-07 19:07:54.346000,3,0,1,4,1,0,2,3,0,0,1,1
2019-01-07 19:07:59.461000,0,2,0,2,2,1,2,5,0,0,0,0
2019-01-07 19:08:04.944000,1,1,4,6,3,0,1,4,0,0,1,1
2019-01-07 19:08:10.178000,2,0,2,4,2,3,2,7,0,0,0,0
2019-01-07 19:08:15.628000,0,0,5,5,1,3,3,7,0,0,0,0
2019-01-07 19:08:20.705000,1,1,2,4,1,1,4,6,0,0,0,0
2019-01-07 19:08:26.401000,1,0,1,2,2,0,5,7,0,0,1,1
2019-01-07 19:08:32.575000,1,0,3,4,0,2,1,3,0,0,2,2
2019-01-07 19:08:39.856000,0,1,3,4,4,1,3,8,0,0,0,0
2019-01-07 19:08:45.004000,0,0,0,0,0,0,3,3,0,0,2,2
2019-01-07 19:08:50.048000,6,0,1,7,3,1,2,6,0,0,0,0
2019-01-07 19:08:55.914000,0,0,2,2,3,1,4,8,0,0,0,0
2019-01-07 19:09:01.199000,0,0,3,3,1,0,3,4,0,0,0,0
2019-01-07 19:09:06.388000,1,1,2,4,3,1,5,9,0,0,1,1
2019-01-07 19:09:11.838000,2,0,2,4,1,1,5,7,0,0,2,2
2019-01-07 19:09:16.862000,2,0,1,3,2,2,4,8,0,0,1,1
2019-01-07 19:09:22.044000,3,2,1,6,2,0,4,6,0,0,2,2
2019-01-07 19:09:27.337000,2,0,1,3,4,1,2,7,0,0,0,0
2019-01-07 19:09:32.429000,2,1,4,7,5,0,5,10,0,0,0,0
2019-01-07 19:09:37.717000,1,1,4,6,3,3,5,11,0,0,1,1
2019-01-07 19:09:42.808000,1,1,1,3,0,1,6,7,0,0,1,1
2019-01-07 19:09:48.353000,1,0,3,4,1,0,1,2,0,0,2,2
2019-01-07 19:09:53.527000,2,0,5,7,1,1,4,6,0,0,1,1
2019-01-07 19:09:59.146000,5,2,2,9,4,0,0,4,0,0,0,0
2019-01-07 19:10:04.779000,1,1,2,4,6,1,0,7,0,0,0,0
2019-01-07 19:10:10.377000,2,1,3,6,1,0,4,5,0,0,0,0
2019-01-07 19:10:17.752000,0,0,1,1,2,2,4,8,0,0,2,2
2019-01-07 19:10:22.985000,2,0,0,2,5,0,3,8,0,0,0,0
2019-01-07 19:10:28.458000,0,2,3,5,1,0,4,5,0,0,0,0
2019-01-07 19:10:33.675000,4,0,4,8,3,1,5,9,0,0,1,1
2019-01-07 19:10:39.446000,0,0,1,1,1,3,4,8,0,0,0,0
2019-01-07 19:10:44.549000,2,0,3,5,3,2,3,8,0,0,0,0
2019-01-07 19:10:50.564000,2,1,1,4,2,3,3,8,0,0,0,0
2019-01-07 19:10:56.090000,3,0,1,4,3,0,4,7,0,0,1,1
2019-01-07 19:11:01.195000,2,1,2,5,1,0,2,3,0,0,0,0
2019-01-07 19:11:06.444000,1,0,1,2,5,1,3,9,0,0,0,0
2019-01-07 19:11:11.545000,9,1,2,12,0,1,5,6,0,1,0,1
2019-01-07 19:11:16.907000,0,1,2,3,1,1,3,5,0,0,0,0
2019-01-07 19:11:23.142000,2,1,2,5,3,0,6,9,0,0,1,1
2019-01-07 19:11:28.528000,1,1,3,5,4,2,3,9,0,0,1,1
2019-01-07 19:11:33.530000,1,0,1,2,1,0,2,3,0,0,0,0
2019-01-07 19:11:39.323000,2,1,1,4,2,1,5,8,0,0,1,1
2019-01-07 19:11:46.299000,4,1,9,14,3,0,2,5,0,0,0,0
2019-01-07 19:11:51.792000,4,2,2,8,5,1,5,11,0,0,0,0
2019-01-07 19:11:57.054000,2,0,3,5,4,0,3,7,0,0,0,0
2019-01-07 19:12:02.446000,2,0,4,6,3,2,1,6,0,0,2,2
2019-01-07 19:12:07.699000,0,0,3,3,1,0,5,6,0,0,0,0
2019-01-07 19:12:13.420000,1,0,4,5,5,0,1,6,0,0,0,0
2019-01-07 19:12:18.718000,2,0,3,5,1,0,3,4,0,0,2,2
2019-01-07 19:12:23.848000,3,0,2,5,2,0,3,5,0,0,0,0
2019-01-07 19:12:29.592000,1,2,4,7,3,1,1,5,0,0,0,0
2019-01-07 19:12:34.902000,2,0,4,6,2,1,5,8,0,0,0,0
2019-01-07 19:12:40,1,1,2,4,2,0,3,5,0,0,0,0
2019-01-07 19:12:45.310000,2,3,2,7,0,0,1,1,0,0,2,2
2019-01-07 19:12:50.594000,3,0,3,6,3,0,0,3,0,0,0,0
2019-01-07 19:12:56.736000,2,1,5,8,1,0,5,6,0,0,1,1
2019-01-07 19:13:03.050000,0,0,1,1,5,0,3,8,0,0,0,0
2019-01-07 19:13:08.104000,1,0,2,3,3,2,3,8,0,0,0,0
2019-01-07 19:13:14.372000,1,0,1,2,5,0,3,8,0,0,1,1
2019-01-07 19:13:19.475000,1,0,0,1,5,0,3,8,0,0,0,0
2019-01-07 19:13:24.966000,0,0,3,3,0,1,7,8,0,0,0,0
2019-01-07 19:13:29.978000,1,1,5,7,2,1,3,6,0,0,1,1
2019-01-07 19:13:35.349000,0,1,3,4,5,1,3,9,0,0,0,0
2019-01-07 19:13:40.699000,2,2,2,6,1,1,3,5,0,0,1,1
2019-01-07 19:13:46.787000,1,1,1,3,1,3,3,7,0,2,0,2
2019-01-07 19:13:52.375000,1,1,1,3,1,1,8,10,0,0,1,1
2019-01-07 19:13:57.773000,0,0,2,2,4,0,2,6,0,0,1,1
2019-01-07 19:14:02.886000,4,0,5,9,7,0,1,8,0,0,0,0
2019-01-07 19:14:08.021000,1,1,3,5,2,2,3,7,0,0,0,0
2019-01-07 19:14:13.132000,1,1,0,2,1,5,6,12,0,0,0,0
2019-01-07 19:14:18.589000,0,3,1,4,2,2,2,6,0,0,0,0
2019-01-07 19:14:23.751000,2,2,1,5,1,3,4,8,0,0,0,0
2019-01-07 19:14:28.753000,2,0,1,3,2,0,2,4,0,0,1,1
2019-01-07 19:14:34.278000,2,1,4,7,0,1,5,6,0,0,0,0
2019-01-07 19:14:41.050000,2,0,1,3,5,2,3,10,0,0,0,0
2019-01-07 19:14:46.198000,1,1,0,2,2,1,4,7,0,0,3,3
2019-01-07 19:14:51.388000,0,0,2,2,4,1,3,8,0,0,0,0
2019-01-07 19:14:56.685000,1,0,5,6,3,1,0,4,0,0,0,0
2019-01-07 19:15:02.851000,1,0,2,3,1,0,2,3,0,0,0,0
2019-01-07 19:15:08.066000,0,1,4,5,7,2,2,11,0,0,1,1
2019-01-07 19:15:13.490000,3,0,3,6,4,0,3,7,0,0,2,2
2019-01-07 19:15:18.547000,1,0,0,1,1,2,3,6,0,0,1,1
2019-01-07 19:15:23.925000,1,0,5,6,2,1,4,7,0,0,1,1
2019-01-07 19:15:29.375000,3,2,0,5,2,1,6,9,0,0,1,1
2019-01-07 19:15:34.396000,2,0,1,3,2,2,5,9,0,0,1,1
2019-01-07 19:15:40.091000,1,0,4,5,0,2,5,7,1,0,0,1
2019-01-07 19:15:45.196000,2,1,3,6,1,0,3,4,0,0,1,1
2019-01-07 19:15:51.309000,2,1,0,3,1,1,9,11,0,0,0,0
2019-01-07 19:15:57.772000,2,1,0,3,2,1,2,5,0,0,1,1
2019-01-07 19:16:03.458000,3,0,3,6,3,1,0,4,0,0,0,0
2019-01-07 19:16:08.745000,1,1,3,5,2,1,3,6,0,0,3,3
2019-01-07 19:16:13.873000,2,0,2,4,3,0,2,5,0,0,2,2
2019-01-07 19:16:19.931000,0,0,2,2,3,0,5,8,0,0,1,1
2019-01-07 19:16:25.762000,2,0,1,3,3,2,4,9,0,0,2,2
2019-01-07 19:16:31.156000,2,2,0,4,3,1,1,5,0,0,0,0
2019-01-07 19:16:36.179000,2,0,2,4,7,1,2,10,0,0,1,1
2019-01-07 19:16:41.239000,3,1,3,7,0,1,1,2,0,0,0,0
2019-01-07 19:16:46.425000,2,1,1,4,3,1,5,9,0,0,1,1
2019-01-07 19:16:51.695000,3,0,2,5,1,0,2,3,0,0,1,1
2019-01-07 19:16:57.971000,3,0,4,7,1,1,3,5,0,0,0,0
2019-01-07 19:17:03.279000,4,1,0,5,2,0,5,7,0,0,0,0
2019-01-07 19:17:08.381000,2,0,1,3,3,0,3,6,0,0,0,0
2019-01-07 19:17:13.636000,1,0,3,4,5,1,1,7,0,0,0,0
2019-01-07 19:17:18.928000,1,1,4,6,4,2,4,10,0,0,0,0
2019-01-07 19:17:24.049000,1,0,3,4,2,2,8,12,0,0,1,1
2019-01-07 19:17:29.113000,0,2,3,5,2,0,1,3,0,0,0,0
2019-01-07 19:17:35.076000,1,0,2,3,1,0,3,4,0,0,0,0
2019-01-07 19:17:40.285000,1,0,3,4,1,1,3,5,0,0,1,1
2019-01-07 19:17:45.409000,0,1,7,8,3,1,4,8,0,0,1,1
2019-01-07 19:17:50.939000,0,1,4,5,2,1,3,6,0,0,0,0
2019-01-07 19:17:56.034000,2,1,4,7,4,0,5,9,0,0,0,0
2019-01-07 19:18:01.245000,2,1,1,4,2,1,4,7,0,0,0,0
2019-01-07 19:18:08.566000,3,0,5,8,3,4,2,9,0,1,1,2
2019-01-07 19:18:13.794000,1,1,2,4,3,0,3,6,0,0,1,1
2019-01-07 19:18:19.066000,1,0,4,5,1,1,5,7,0,0,1,1
2019-01-07 19:18:24.683000,3,0,2,5,1,0,3,4,0,0,0,0
2019-01-07 19:18:30.689000,2,1,1,4,3,0,3,6,0,0,1,1
2019-01-07 19:18:35.895000,0,0,2,2,4,0,1,5,0,0,1,1
2019-01-07 19:18:41.559000,0,0,5,5,4,0,5,9,0,0,0,0
2019-01-07 19:18:46.709000,1,0,3,4,1,0,2,3,0,0,1,1
2019-01-07 19:18:51.999000,3,3,5,11,2,0,5,7,0,0,0,0
2019-01-07 19:18:57.104000,1,0,2,3,1,0,2,3,0,0,0,0
2019-01-07 19:19:02.185000,3,0,3,6,1,0,3,4,0,0,0,0
2019-01-07 19:19:07.800000,2,0,3,5,2,2,2,6,0,0,5,5
2019-01-07 19:19:13.009000,3,0,2,5,2,1,6,9,0,0,1,1
2019-01-07 19:19:18.379000,1,1,3,5,2,1,1,4,0,0,0,0
2019-01-07 19:19:23.443000,2,2,4,8,3,0,4,7,0,0,0,0
2019-01-07 19:19:28.720000,0,0,4,4,0,1,2,3,0,0,1,1
2019-01-07 19:19:34.194000,4,0,3,7,1,0,2,3,0,0,0,0
2019-01-07 19:19:39.930000,2,1,1,4,1,1,7,9,0,0,0,0
2019-01-07 19:19:45.932000,1,1,1,3,1,0,2,3,0,0,1,1
2019-01-07 19:19:50.958000,2,0,6,8,2,0,1,3,0,0,0,0
2019-01-07 19:19:56.129000,1,0,2,3,3,1,3,7,0,1,0,1
2019-01-07 19:20:01.539000,3,2,1,6,2,1,5,8,0,0,1,1
2019-01-07 19:20:06.737000,0,0,3,3,1,0,6,7,0,0,1,1
2019-01-07 19:20:12.048000,1,1,4,6,2,0,1,3,0,0,1,1
2019-01-07 19:20:18.190000,4,0,0,4,3,1,1,5,0,0,1,1
2019-01-07 19:20:23.366000,2,0,1,3,4,0,4,8,0,0,1,1
2019-01-07 19:20:28.841000,0,0,3,3,2,0,6,8,0,0,1,1
2019-01-07 19:20:34.059000,1,0,2,3,3,4,9,16,0,0,1,1
2019-01-07 19:20:39.145000,0,0,2,2,3,1,8,12,0,0,0,0
2019-01-07 19:20:44.715000,2,1,2,5,2,0,4,6,0,0,0,0
2019-01-07 19:20:51.147000,3,0,3,6,2,0,2,4,0,0,1,1
2019-01-07 19:20:57.688000,3,1,3,7,2,0,5,7,0,0,0,0
2019-01-07 19:21:03.352000,1,1,3,5,0,0,3,3,0,0,0,0
2019-01-07 19:21:10.117000,4,1,1,6,1,1,1,3,0,0,1,1
2019-01-07 19:21:15.299000,0,0,3,3,2,1,5,8,0,0,2,2
2019-01-07 19:21:20.628000,5,0,1,6,1,0,3,4,0,0,0,0
2019-01-07 19:21:26.548000,1,1,1,3,0,1,10,11,0,0,0,0
2019-01-07 19:21:32.014000,1,0,3,4,4,2,4,10,0,0,0,0
2019-01-07 19:21:37.298000,1,1,5,7,1,0,3,4,0,0,1,1
2019-01-07 19:21:42.344000,3,0,1,4,2,0,4,6,0,0,0,0
2019-01-07 19:21:48.108000,0,1,1,2,1,0,6,7,0,0,0,0
2019-01-07 19:21:53.628000,0,1,6,7,1,0,3,4,0,0,0,0
2019-01-07 19:21:58.646000,1,0,1,2,2,0,3,5,0,0,1,1
2019-01-07 19:22:03.867000,2,0,0,2,1,2,2,5,0,0,0,0
2019-01-07 19:22:09.926000,0,0,1,1,3,0,1,4,0,0,0,0
2019-01-07 19:22:15.210000,0,1,4,5,2,0,5,7,0,0,1,1
2019-01-07 19:22:20.838000,2,0,3,5,3,0,8,11,0,0,0,0
2019-01-07 19:22:26.636000,1,0,4,5,3,2,3,8,0,0,0,0
2019-01-07 19:22:31.988000,1,1,2,4,1,2,2,5,0,0,0,0
2019-01-07 19:22:37.692000,2,1,1,4,2,2,5,9,0,0,0,0
2019-01-07 19:22:42.819000,1,1,3,5,0,1,2,3,0,0,0,0
2019-01-07 19:22:48.124000,1,0,3,4,5,1,3,9,0,0,0,0
2019-01-07 19:22:54.102000,1,1,3,5,4,0,2,6,0,0,1,1
2019-01-07 19:22:59.290000,2,0,3,5,2,1,1,4,0,0,0,0
2019-01-07 19:23:04.814000,0,1,3,4,6,1,4,11,0,0,1,1
2019-01-07 19:23:09.862000,1,0,2,3,3,0,5,8,0,0,0,0
2019-01-07 19:23:15.009000,2,0,1,3,4,1,1,6,0,0,0,0
2019-01-07 19:23:20.394000,2,1,7,10,2,2,0,4,0,0,0,0
2019-01-07 19:23:26.755000,3,0,0,3,3,0,5,8,0,0,0,0
2019-01-07 19:23:31.772000,3,3,2,8,2,0,7,9,0,0,1,1
2019-01-07 19:23:37.912000,3,0,1,4,2,1,2,5,0,0,0,0
2019-01-07 19:23:43.176000,4,0,1,5,1,0,4,5,0,0,0,0
2019-01-07 19:23:48.685000,2,0,2,4,1,0,2,3,0,0,0,0
2019-01-07 19:23:54.639000,3,0,3,6,0,1,5,6,0,0,2,2
2019-01-07 19:23:59.779000,0,0,2,2,1,1,3,5,0,0,0,0
2019-01-07 19:24:04.877000,2,1,2,5,4,1,4,9,0,0,1,1
2019-01-07 19:24:10.428000,1,1,1,3,2,1,0,3,0,0,0,0
2019-01-07 19:24:16.163000,1,0,6,7,3,1,3,7,0,0,2,2
2019-01-07 19:24:21.313000,5,0,0,5,2,0,6,8,0,0,2,2
2019-01-07 19:24:26.726000,2,0,2,4,1,2,2,5,0,0,1,1
2019-01-07 19:24:32,2,0,3,5,1,2,5,8,0,0,2,2
2019-01-07 19:24:37.421000,3,1,3,7,5,1,1,7,0,0,2,2
2019-01-07 19:24:43.665000,2,1,3,6,2,1,1,4,0,0,3,3
2019-01-07 19:24:48.891000,1,1,3,5,1,1,1,3,0,0,2,2
2019-01-07 19:24:53.974000,1,0,3,4,0,2,4,6,0,0,1,1
2019-01-07 19:24:59.464000,3,0,4,7,3,2,4,9,0,0,3,3
2019-01-07 19:25:04.964000,0,1,1,2,2,1,0,3,1,0,4,5
2019-01-07 19:25:10.062000,0,1,4,5,2,0,5,7,0,0,3,3
2019-01-07 19:25:16.103000,4,1,6,11,3,0,5,8,0,0,0,0
2019-01-07 19:25:21.366000,2,0,6,8,0,0,1,1,0,0,0,0
2019-01-07 19:25:27.164000,1,1,0,2,0,0,4,4,0,0,1,1
2019-01-07 19:25:32.600000,2,0,1,3,1,0,5,6,0,0,0,0
2019-01-07 19:25:38.086000,1,1,4,6,2,1,4,7,0,0,0,0
2019-01-07 19:25:43.144000,2,0,1,3,1,1,2,4,0,0,0,0
2019-01-07 19:25:48.413000,1,1,2,4,4,0,5,9,0,0,0,0
2019-01-07 19:25:54.397000,2,0,4,6,1,1,3,5,0,0,2,2
2019-01-07 19:25:59.774000,3,1,3,7,1,1,1,3,0,0,0,0
2019-01-07 19:26:06.284000,1,2,3,6,0,1,1,2,0,0,0,0
2019-01-07 19:26:11.465000,1,0,1,2,1,0,9,10,0,0,2,2
2019-01-07 19:26:16.873000,1,2,3,6,1,0,3,4,0,0,1,1
2019-01-07 19:26:21.899000,2,1,4,7,2,0,2,4,0,0,0,0
2019-01-07 19:26:27.306000,0,0,5,5,5,1,5,11,0,0,4,4
2019-01-07 19:26:32.572000,2,2,2,6,3,3,2,8,0,1,1,2
2019-01-07 19:26:37.805000,2,2,2,6,0,1,2,3,0,0,1,1
2019-01-07 19:26:43.305000,3,0,1,4,4,1,1,6,0,0,0,0
2019-01-07 19:26:48.387000,2,2,2,6,6,0,7,13,0,0,0,0
2019-01-07 19:26:53.998000,0,0,2,2,4,0,3,7,0,0,0,0
2019-01-07 19:26:59.637000,3,1,1,5,2,0,0,2,0,0,1,1
2019-01-07 19:27:05.001000,2,0,3,5,3,0,2,5,0,0,1,1
2019-01-07 19:27:10.317000,3,0,2,5,3,0,3,6,0,1,0,1
2019-01-07 19:27:16.025000,0,0,5,5,2,1,0,3,0,0,0,0
2019-01-07 19:27:21.546000,2,0,3,5,1,3,3,7,0,0,0,0
2019-01-07 19:27:26.736000,1,0,4,5,1,0,3,4,0,0,0,0
2019-01-07 19:27:32.717000,2,0,3,5,6,0,3,9,0,0,1,1
2019-01-07 19:27:38.273000,1,0,2,3,0,1,1,2,0,0,0,0
2019-01-07 19:27:43.287000,2,0,2,4,1,0,6,7,0,0,1,1
2019-01-07 19:27:48.336000,2,0,1,3,2,0,3,5,0,0,0,0
2019-01-07 19:27:53.478000,2,0,1,3,2,0,6,8,0,0,1,1
2019-01-07 19:27:58.681000,4,0,0,4,1,0,2,3,0,0,1,1
2019-01-07 19:28:03.707000,1,0,3,4,2,2,0,4,0,0,1,1
2019-01-07 19:28:09.592000,0,0,5,5,5,0,4,9,0,0,1,1
2019-01-07 19:28:16.444000,4,1,3,8,5,0,3,8,0,0,0,0
2019-01-07 19:28:22.375000,4,0,1,5,1,1,4,6,0,0,2,2
2019-01-07 19:28:27.656000,3,1,1,5,2,1,2,5,0,0,0,0
2019-01-07 19:28:32.726000,1,1,2,4,3,0,2,5,0,0,0,0
2019-01-07 19:28:38.542000,1,0,3,4,2,0,3,5,0,0,0,0
2019-01-07 19:28:43.592000,1,1,4,6,2,0,5,7,0,0,0,0
2019-01-07 19:28:48.608000,1,0,2,3,5,2,6,13,0,0,1,1
2019-01-07 19:28:54.859000,2,0,2,4,6,0,1,7,0,0,1,1
2019-01-07 19:29:00.291000,2,0,2,4,3,1,2,6,0,0,1,1
2019-01-07 19:29:05.625000,0,0,5,5,3,0,7,10,0,0,0,0
2019-01-07 19:29:10.834000,2,1,3,6,1,1,8,10,0,0,0,0
2019-01-07 19:29:16.094000,2,0,3,5,2,1,2,5,0,0,0,0
2019-01-07 19:29:21.313000,2,1,7,10,3,3,3,9,0,0,2,2
2019-01-07 19:29:26.583000,0,0,5,5,2,1,4,7,1,0,0,1
2019-01-07 19:29:32.091000,1,0,2,3,3,1,5,9,0,0,0,0
2019-01-07 19:29:37.984000,0,2,1,3,4,0,2,6,0,0,1,1
2019-01-07 19:29:43.291000,0,3,5,8,2,1,4,7,0,0,0,0
2019-01-07 19:29:48.611000,1,1,3,5,2,0,4,6,0,0,0,0
2019-01-07 19:29:54.773000,2,1,2,5,4,1,3,8,0,0,0,0
2019-01-07 19:30:00.020000,2,0,3,5,2,1,6,9,0,0,0,0
2019-01-07 19:30:05.270000,2,1,5,8,3,0,3,6,0,0,0,0
2019-01-07 19:30:10.289000,4,2,3,9,1,1,4,6,0,0,0,0
2019-01-07 19:30:15.567000,5,0,3,8,5,0,2,7,0,0,0,0
2019-01-07 19:30:20.803000,3,1,3,7,0,0,2,2,0,0,0,0
2019-01-07 19:30:27.129000,2,1,4,7,2,0,4,6,0,0,1,1
2019-01-07 19:30:33.303000,2,0,3,5,4,0,2,6,0,0,1,1
2019-01-07 19:30:39.126000,1,1,5,7,0,2,2,4,0,0,3,3
2019-01-07 19:30:44.541000,0,0,3,3,3,1,2,6,0,0,0,0
2019-01-07 19:30:50.342000,0,1,1,2,3,0,3,6,0,0,2,2
2019-01-07 19:30:55.402000,1,0,0,1,2,1,4,7,0,0,0,0
2019-01-07 19:31:00.485000,0,1,3,4,3,0,7,10,0,0,0,0
2019-01-07 19:31:05.942000,0,1,3,4,2,0,5,7,0,0,0,0
2019-01-07 19:31:11.415000,1,0,2,3,3,1,3,7,0,0,0,0
2019-01-07 19:31:17.097000,0,0,1,1,2,1,1,4,0,0,1,1
2019-01-07 19:31:22.282000,3,1,4,8,2,0,2,4,0,0,0,0
2019-01-07 19:31:27.941000,1,0,0,1,0,2,11,13,0,0,0,0
2019-01-07 19:31:34.697000,2,0,2,4,2,2,2,6,0,0,0,0
2019-01-07 19:31:40.904000,4,1,2,7,0,0,6,6,0,0,1,1
